@RELATION segments

@ATTRIBUTE seg-0 REAL
@ATTRIBUTE seg-1 REAL
@ATTRIBUTE seg-2 REAL
@ATTRIBUTE seg-3 REAL
@ATTRIBUTE seg-4 REAL
@ATTRIBUTE class {AFIB,ASYS,B,BI,HGEA,N,NOD,PM,SBR,SVTA,VER,VF,VFL,VT}

@DATA
86,177,127,114,97,N
94,111,91,94,119,N
93,117,114,103,125,N
141,102,96,108,91,N
181,106,116,139,102,N
87,124,160,102,162,N
99,127,91,122,97,N
78,83,122,96,91,N
88,116,108,91,114,N
120,100,102,86,80,N
81,160,88,140,109,N
86,101,117,91,101,N
106,137,167,119,107,N
89,116,111,137,126,N
94,148,109,79,136,N
98,105,149,124,89,N
85,148,102,157,125,N
87,86,101,93,134,N
109,96,113,98,88,N
82,157,117,92,79,N
69,128,139,104,148,N
104,134,119,126,99,N
101,92,86,87,160,N
104,101,112,91,192,N
106,164,145,127,94,N
130,121,104,98,54,N
47,88,141,75,90,N
104,149,115,89,95,N
121,128,168,174,107,N
71,80,81,86,98,N
96,85,85,83,105,N
92,123,99,133,137,N
94,85,89,92,87,N
92,96,126,114,86,N
83,110,117,173,170,N
89,104,114,137,121,N
113,125,94,122,99,N
165,160,106,106,113,N
351,101,373,149,129,N
97,84,81,182,177,N
169,203,127,150,99,N
107,97,99,97,136,N
105,94,114,105,87,N
145,102,93,99,94,N
121,157,37,87,94,N
93,95,102,233,126,N
107,102,89,92,99,N
118,110,139,111,121,N
98,172,90,122,159,N
99,102,141,124,103,N
97,265,81,370,90,N
85,79,150,107,106,N
196,90,82,155,131,N
112,156,124,117,131,N
207,101,117,91,198,N
174,181,111,224,98,N
96,187,125,82,163,N
128,215,113,106,114,N
148,118,116,90,156,N
33,110,109,132,181,N
107,105,204,109,154,N
101,128,136,94,94,N
100,252,102,152,89,N
138,231,206,103,90,N
119,159,102,208,101,N
113,96,95,88,83,N
102,79,149,146,137,N
94,149,140,90,170,N
130,170,140,110,90,N
70,110,170,190,150,N
110,90,100,100,100,N
170,110,90,70,100,N
90,150,160,120,170,N
150,110,90,100,130,N
90,160,100,150,150,N
130,140,100,100,90,N
90,90,90,130,100,N
140,130,120,120,240,N
100,130,90,140,130,N
100,130,130,90,170,N
120,160,100,90,90,N
100,120,130,110,90,N
120,100,110,100,150,N
130,100,100,180,110,N
80,130,100,100,140,N
120,150,110,100,120,N
110,110,100,140,120,N
110,100,90,90,160,N
110,90,90,90,90,N
120,100,150,100,80,N
100,90,90,90,120,N
130,110,130,100,150,N
160,120,110,130,100,N
120,130,90,90,140,N
100,150,130,110,130,N
110,250,110,190,180,N
130,130,100,150,120,N
120,140,110,120,100,N
90,120,140,130,140,N
130,130,110,120,170,N
110,140,130,90,180,N
220,120,100,120,190,N
130,110,110,100,120,N
90,90,140,150,130,N
130,120,120,90,100,N
90,190,130,170,100,N
110,100,90,80,90,N
140,100,100,160,160,N
110,130,110,90,120,N
110,110,100,130,100,N
90,140,100,80,80,N
100,170,150,110,90,N
90,170,140,90,180,N
80,80,110,110,100,N
110,120,110,140,100,N
90,130,100,150,150,N
110,100,90,90,130,N
60,70,90,120,150,N
90,110,120,100,150,N
100,110,90,140,110,N
120,180,100,120,110,N
100,90,90,130,120,N
90,90,110,170,110,N
80,180,110,90,170,N
110,90,170,150,90,N
80,140,110,130,140,N
100,90,110,90,90,N
170,110,100,100,110,N
130,130,90,90,90,N
80,90,170,120,80,N
150,150,100,120,130,N
100,170,140,120,90,N
90,90,90,190,100,N
90,100,120,120,90,N
90,130,90,100,110,N
140,100,120,100,90,N
100,130,100,160,140,N
140,130,100,140,110,N
120,120,110,110,100,N
120,150,100,160,140,N
110,130,90,140,180,N
110,110,90,90,130,N
100,120,90,120,130,N
100,100,150,100,110,N
140,120,150,130,90,N
90,140,120,130,100,N
90,130,130,150,120,N
110,100,110,130,150,N
150,100,110,90,100,N
110,100,90,150,110,N
110,130,100,170,110,N
230,130,120,120,120,N
110,140,130,140,100,N
160,130,120,130,150,N
210,90,120,130,130,N
130,90,120,130,130,N
120,140,100,100,90,N
120,130,140,110,90,N
90,90,100,80,100,N
150,110,150,140,100,N
160,100,80,90,80,N
150,120,280,90,130,N
100,130,90,120,100,N
90,90,120,100,100,N
100,130,120,110,80,N
90,100,90,90,160,N
120,110,170,110,90,N
110,110,110,100,90,N
130,110,150,110,80,N
90,140,190,110,120,N
140,100,90,120,90,N
140,110,90,100,90,N
90,130,50,210,140,N
90,120,100,100,110,N
150,110,100,130,140,N
100,180,90,190,110,N
150,160,140,110,130,N
110,110,90,120,110,N
90,160,110,80,90,N
90,190,110,80,120,N
90,110,90,100,90,N
130,80,100,160,110,N
160,110,160,110,120,N
130,220,100,90,90,N
90,110,130,160,120,N
110,100,90,120,100,N
100,140,140,120,90,N
150,130,200,150,100,N
140,100,100,80,220,N
100,110,120,200,110,N
80,90,90,140,100,N
160,100,90,140,130,N
140,120,120,140,160,N
100,130,90,100,130,N
130,130,90,70,150,N
90,120,110,120,90,N
90,110,90,130,140,N
90,90,90,110,120,N
90,100,80,160,130,N
120,110,120,100,90,N
90,90,150,100,330,N
110,160,130,120,100,N
110,120,100,130,110,N
200,100,150,100,90,N
130,150,100,100,120,N
100,120,100,100,90,N
90,90,100,100,180,N
150,100,80,260,170,N
100,100,130,110,90,N
120,100,100,140,60,N
40,120,130,110,100,N
120,110,200,90,100,N
90,90,80,150,130,N
120,80,170,80,140,N
130,90,150,110,90,N
220,130,130,110,110,N
150,130,120,130,100,N
100,90,100,100,160,N
110,90,140,90,90,N
90,110,150,100,170,N
90,90,110,90,160,N
130,150,130,100,130,N
130,110,100,110,100,N
90,100,80,160,120,N
100,90,170,90,110,N
90,80,90,90,120,N
100,90,110,200,120,N
100,110,90,90,90,N
150,100,180,90,300,N
80,160,110,140,110,N
190,100,90,150,110,N
90,160,100,130,120,N
130,100,90,90,100,N
90,80,120,90,100,N
100,270,170,200,90,N
90,140,500,100,170,N
180,130,100,80,90,N
130,120,120,100,110,N
150,150,130,130,90,N
160,110,120,120,100,N
130,160,100,110,100,N
90,80,90,180,50,N
70,120,90,80,100,N
160,100,100,90,80,N
150,100,110,140,140,N
90,180,130,60,180,N
110,120,90,150,120,N
100,110,130,100,80,N
160,90,100,120,140,N
130,130,120,170,110,N
90,100,110,90,100,N
100,80,90,160,140,N
90,180,90,110,80,N
90,80,80,100,120,N
150,130,90,170,90,N
140,120,150,110,170,N
110,80,170,90,120,N
130,100,110,90,100,N
130,140,100,160,120,N
130,100,110,140,100,N
150,130,110,80,250,N
250,170,200,190,170,N
200,170,200,170,190,N
170,200,170,190,160,N
200,170,190,180,180,N
170,190,170,200,170,N
190,170,190,170,190,N
180,190,170,190,180,N
180,180,190,170,180,N
180,190,170,190,170,N
200,180,190,170,190,N
180,190,180,180,180,N
190,170,200,180,180,N
180,180,180,190,180,N
190,170,190,180,190,N
170,190,170,190,180,N
190,170,190,170,190,N
180,190,170,190,170,N
190,170,190,170,190,N
170,190,170,200,170,N
180,180,190,170,190,N
170,190,170,180,190,N
180,170,190,170,190,N
180,190,170,190,170,N
190,170,190,170,190,N
170,190,170,190,170,N
190,170,190,170,180,N
180,180,170,190,180,N
180,170,190,170,190,N
170,180,180,190,170,N
190,170,190,170,190,N
170,190,170,190,170,N
190,170,190,170,190,N
230,120,110,90,150,N
100,100,140,110,90,N
80,100,170,100,80,N
200,110,90,90,110,N
140,110,80,170,100,N
110,90,120,120,190,N
120,100,170,80,210,N
100,90,80,130,100,N
80,130,140,140,100,N
140,110,170,110,210,N
90,160,90,160,100,N
140,110,140,120,140,N
250,210,140,100,210,N
140,110,80,100,90,N
210,50,190,120,70,N
90,120,150,120,170,N
140,130,110,90,140,N
100,80,100,100,90,N
90,100,80,110,160,N
110,160,130,90,110,N
110,140,150,190,110,N
70,70,140,130,120,N
110,100,100,90,190,N
160,80,80,90,130,N
290,110,80,120,130,N
110,130,120,230,90,N
100,90,90,80,220,N
110,90,80,100,110,N
80,170,80,90,80,N
90,110,100,150,110,N
160,80,90,90,80,N
90,90,90,90,100,N
110,130,140,100,130,N
100,120,120,110,140,N
100,120,170,130,210,N
80,90,80,160,120,N
110,90,110,110,110,N
110,100,150,100,90,N
90,150,110,190,120,N
150,110,80,160,130,N
170,110,160,80,90,N
160,150,200,120,150,N
100,80,70,80,150,N
90,110,110,200,130,N
60,120,290,90,120,N
130,100,120,180,100,N
100,90,210,100,110,N
120,90,240,90,80,N
100,100,90,80,140,N
150,130,120,110,90,N
90,100,80,120,110,N
110,140,80,160,230,N
170,70,90,160,120,N
110,220,90,160,120,N
130,130,100,100,80,N
170,80,210,110,110,N
80,90,90,190,100,N
90,120,150,90,100,N
110,150,160,110,170,N
80,80,90,170,90,N
160,110,90,90,130,N
100,110,110,110,90,N
80,150,100,180,160,N
90,90,170,100,90,N
80,80,90,80,80,N
160,90,140,140,90,N
90,80,120,110,90,N
120,80,150,110,130,N
100,120,170,230,100,N
90,90,80,110,90,N
80,80,180,140,150,N
100,140,110,150,110,N
110,80,50,130,110,N
100,130,150,110,110,N
110,130,110,140,90,N
140,140,100,90,90,N
90,80,130,90,110,N
90,110,140,130,100,N
220,110,90,90,90,N
120,170,100,180,90,N
100,80,160,100,130,N
110,130,90,120,100,N
120,100,110,120,90,N
100,250,100,290,100,N
150,90,100,90,170,N
150,230,100,140,100,N
80,320,140,90,90,N
240,140,100,260,120,N
90,140,130,140,130,N
220,110,170,100,100,N
100,90,100,90,120,N
70,80,190,100,330,N
180,180,90,90,80,N
90,160,110,160,110,N
90,100,100,230,170,N
100,90,170,80,80,N
90,120,230,120,100,N
80,120,220,120,100,N
160,130,130,90,100,N
90,80,160,110,170,N
110,90,80,180,100,N
130,80,180,80,80,N
130,100,90,140,130,N
120,90,130,90,170,N
80,100,150,140,100,N
130,100,100,90,120,N
70,150,80,90,80,N
90,90,80,90,90,N
80,80,90,90,90,N
80,80,100,80,90,N
240,130,90,90,120,N
90,80,80,80,80,N
90,80,80,110,100,N
100,90,150,80,100,N
80,120,130,90,150,N
150,100,120,100,110,N
110,120,210,80,160,N
160,90,90,80,70,N
100,90,70,80,170,N
60,60,90,90,210,VF
40,130,70,50,100,VF
50,80,50,60,150,VF
50,20,120,60,60,VF
110,60,70,60,70,VF
190,50,60,60,70,VF
130,60,100,90,70,VF
120,120,50,110,70,VF
60,60,70,170,70,VF
60,160,130,140,130,VF
160,110,140,140,60,VF
250,80,150,170,80,VF
60,170,20,180,130,VF
60,50,50,50,150,VF
90,180,90,20,110,VF
50,130,60,50,50,VF
150,50,160,50,60,VF
50,50,130,40,140,VF
60,80,80,60,100,VF
60,100,90,90,50,VF
90,60,40,90,30,VF
100,50,60,60,100,VF
50,50,100,90,50,VF
110,50,40,60,100,VF
100,60,90,30,50,VF
100,100,50,100,70,VF
50,50,100,100,100,VF
50,50,200,40,100,VF
90,60,80,100,150,VF
100,50,150,60,100,VF
160,90,100,90,120,VF
50,50,150,50,140,VF
160,50,50,100,110,VF
50,60,120,150,50,VF
100,160,60,50,100,VF
120,100,210,40,100,VF
340,60,60,140,120,VF
60,90,150,60,100,VF
150,140,60,60,60,VF
90,140,60,100,50,VF
110,120,70,110,110,VF
130,80,110,130,100,VF
100,120,90,100,50,VF
130,100,170,40,120,VF
60,80,70,110,40,VF
140,60,140,70,90,VF
80,120,60,120,200,VF
110,110,160,60,130,VF
80,60,40,130,130,VF
80,50,120,250,120,VF
110,60,100,80,40,VF
130,180,40,110,60,VF
120,70,130,120,240,VF
80,120,90,230,170,VF
50,60,60,110,60,VF
110,80,40,160,160,VF
1150,470,470,210,810,NOD
260,250,270,130,110,NOD
280,240,230,320,220,NOD
120,220,150,120,100,NOD
160,180,190,170,180,NOD
170,170,170,180,160,NOD
170,160,160,160,160,NOD
160,160,160,150,150,NOD
160,150,150,150,150,NOD
150,140,150,150,140,NOD
130,130,130,120,130,N
120,120,120,120,120,N
110,110,120,110,170,N
80,160,150,110,110,N
120,110,120,110,110,N
100,90,90,150,100,N
170,120,90,70,140,N
120,80,120,120,110,N
80,100,120,120,110,N
100,100,110,110,110,N
100,110,100,110,100,N
100,110,100,120,120,N
130,140,60,120,50,VFL
60,60,60,60,60,VFL
60,70,40,80,60,VFL
130,120,60,60,100,VFL
80,70,60,60,120,VFL
60,60,60,70,60,VFL
60,40,90,60,60,VFL
60,60,60,70,40,VFL
90,30,90,40,90,VFL
30,90,40,90,30,VFL
90,60,70,30,90,VFL
60,30,80,40,60,VFL
120,150,30,90,60,VFL
60,60,60,70,30,VFL
90,120,100,120,60,VFL
90,30,90,70,60,VFL
60,70,60,60,70,VFL
60,60,60,50,80,VFL
60,40,90,40,80,VFL
40,60,70,80,40,VFL
90,70,60,70,40,VFL
70,90,40,130,60,VFL
70,60,40,70,80,VFL
60,110,70,60,70,VFL
260,60,60,90,40,VFL
60,60,60,90,40,VFL
90,30,80,40,60,VFL
90,50,60,60,30,VFL
60,60,80,60,60,VFL
30,80,240,100,280,VFL
60,110,50,90,100,VFL
50,220,40,50,110,VFL
50,80,60,180,140,VFL
40,90,210,60,330,VFL
70,60,100,110,60,VFL
180,60,50,190,100,VFL
710,110,150,150,120,ASYS
180,110,80,80,60,ASYS
40,180,80,180,80,ASYS
160,110,70,130,50,ASYS
90,120,90,170,120,ASYS
120,90,140,70,190,ASYS
140,60,140,130,40,ASYS
70,160,70,60,110,ASYS
110,160,40,120,190,ASYS
140,180,110,80,100,ASYS
110,110,150,140,140,ASYS
320,50,110,90,90,ASYS
220,110,140,80,70,ASYS
90,140,70,70,150,ASYS
50,70,170,40,100,ASYS
110,40,100,50,50,ASYS
100,80,60,100,110,ASYS
40,80,60,1550,230,ASYS
250,650,270,460,290,NOD
210,550,220,210,340,NOD
200,270,250,220,210,NOD
160,200,190,120,180,NOD
130,180,160,150,160,NOD
120,160,160,150,150,NOD
150,150,140,140,140,NOD
150,140,140,140,140,NOD
140,140,140,140,150,NOD
150,140,140,140,150,NOD
140,150,140,150,140,NOD
150,140,150,140,150,NOD
140,150,140,140,140,NOD
150,140,140,150,140,NOD
130,120,130,120,130,N
120,120,120,120,120,N
120,130,120,110,120,N
120,120,120,110,110,N
110,100,120,100,100,N
100,130,110,110,110,N
110,110,110,100,110,N
110,110,110,120,100,N
120,110,100,110,120,N
110,120,100,120,120,N
110,110,100,100,150,N
120,100,110,110,140,N
70,130,110,140,100,N
120,120,110,110,120,N
100,110,110,110,120,N
110,100,100,140,130,N
110,110,110,100,120,N
110,100,110,140,120,N
110,110,120,90,130,N
120,110,100,150,120,N
110,100,90,120,100,N
140,90,110,120,130,N
110,120,120,130,110,N
120,120,120,110,120,N
120,120,120,110,120,N
120,120,120,120,110,N
120,120,120,120,110,N
120,120,120,120,120,N
120,120,120,70,160,N
120,120,130,120,120,N
110,120,120,120,130,N
120,120,120,120,110,N
110,130,130,120,120,N
120,110,100,150,110,N
120,120,130,120,120,N
110,120,120,120,120,N
110,120,120,120,120,N
120,120,110,130,120,N
110,120,110,110,100,N
90,180,110,130,120,N
120,110,120,90,140,N
120,120,120,120,120,N
110,120,120,120,110,N
120,110,130,120,120,N
120,110,120,120,150,N
100,120,110,120,120,N
120,140,100,120,110,N
130,110,130,110,120,N
120,120,120,120,80,N
160,120,120,120,120,N
130,110,90,160,120,N
120,120,120,130,120,N
120,120,130,120,120,N
120,120,130,120,130,N
120,120,120,120,130,N
120,130,120,130,110,N
120,130,120,120,120,N
120,130,120,120,120,N
130,120,120,120,130,N
120,120,120,130,120,N
120,120,130,120,120,N
120,120,130,120,130,N
120,120,120,120,130,N
120,120,120,120,130,N
130,120,120,120,130,N
120,130,120,130,120,N
120,120,130,120,130,N
120,130,120,130,120,N
120,130,120,130,130,N
120,130,120,130,120,N
130,130,130,120,130,N
130,120,130,130,130,N
90,140,100,40,130,N
120,130,120,130,130,N
130,130,130,80,160,N
130,140,130,80,170,N
130,120,130,130,90,N
90,80,170,120,360,N
1040,130,130,130,140,N
120,130,130,130,130,N
140,80,120,30,160,N
130,130,100,190,40,N
2060,40,230,120,640,N
4050,90,110,220,850,N
1160,190,70,1930,130,N
140,540,520,90,70,N
80,540,1800,1050,80,N
80,2270,70,510,300,N
381,263,382,360,279,N
358,339,258,263,252,N
370,245,245,178,39,N
227,233,380,323,329,N
309,349,350,291,363,N
366,346,365,368,360,N
363,371,360,363,367,N
330,252,224,211,219,N
405,380,348,361,325,N
368,364,385,354,373,N
370,333,391,353,350,N
347,261,265,393,368,N
352,312,364,357,369,N
353,334,385,377,370,N
333,362,362,327,254,N
387,363,289,357,368,N
334,348,338,362,367,N
338,264,240,283,391,N
372,319,288,359,354,N
330,350,341,339,352,N
360,310,336,329,236,N
235,384,361,303,242,N
255,343,297,346,342,N
101,200,290,279,374,N
304,258,229,281,370,N
348,320,321,309,290,N
260,234,77,318,317,N
340,267,294,281,312,N
317,334,336,340,311,N
249,242,239,175,38,N
235,237,230,36,329,N
292,106,158,129,120,N
251,239,262,310,370,N
157,143,284,352,297,N
287,344,297,257,366,N
284,342,346,356,358,N
328,354,361,351,363,N
359,360,270,281,269,N
360,330,287,327,350,N
324,305,307,293,385,N
367,312,43,361,329,N
284,234,214,243,414,N
338,354,354,310,238,N
254,375,374,369,357,N
357,373,307,373,284,N
385,374,324,329,367,N
369,344,372,375,331,N
295,274,372,285,288,N
378,377,327,360,320,N
386,353,306,256,395,N
374,381,364,359,335,N
362,356,259,393,384,N
305,358,369,374,373,N
375,339,306,386,383,N
347,381,336,388,379,N
373,371,369,352,327,N
284,379,382,360,341,N
261,377,383,363,353,N
368,337,332,381,367,N
396,390,368,369,353,N
303,352,260,270,390,N
260,380,330,370,340,N
300,360,310,260,250,N
370,330,360,340,240,N
220,210,400,380,370,N
320,360,350,350,310,N
380,370,370,340,350,N
340,360,350,370,270,N
240,400,390,360,360,N
350,320,270,390,380,N
310,330,370,280,360,N
370,350,360,370,330,N
370,370,350,370,370,N
350,350,390,340,360,N
340,300,370,330,300,N
380,310,320,360,240,N
260,370,250,360,320,N
250,370,330,330,350,N
330,350,360,340,350,N
310,230,230,230,230,N
240,140,100,70,110,N
60,80,80,290,240,N
180,50,240,130,110,N
260,230,220,240,370,N
340,340,250,340,360,N
360,350,380,360,340,N
370,270,240,230,240,N
240,390,300,370,350,N
330,370,370,300,240,N
140,80,430,370,360,N
350,330,380,380,360,N
380,390,360,390,380,N
380,390,390,390,380,N
370,350,280,400,370,N
330,250,260,370,340,N
350,350,330,360,390,N
380,350,390,380,380,N
330,330,350,390,360,N
300,380,380,370,360,N
390,370,370,370,380,N
350,380,370,370,360,N
290,380,390,360,320,N
330,270,350,350,270,N
250,230,220,400,370,N
370,380,290,230,400,N
410,390,350,370,370,N
380,370,360,390,380,N
380,380,350,370,360,N
380,380,380,350,380,N
310,310,370,380,280,N
390,350,380,370,370,N
360,350,360,380,320,N
390,370,330,390,350,N
360,350,310,390,370,N
370,360,370,380,360,N
390,370,370,370,300,N
360,280,350,270,270,N
320,370,350,350,340,N
340,370,300,380,330,N
380,370,380,390,360,N
360,390,350,290,400,N
400,340,370,390,380,N
330,390,370,340,390,N
370,370,380,350,340,N
360,360,350,380,310,N
240,220,200,230,250,N
400,380,350,340,270,N
230,260,360,320,370,N
370,340,370,370,360,N
360,390,380,370,310,N
380,380,350,380,370,N
310,370,350,270,380,N
360,310,380,280,390,N
390,310,350,320,380,N
350,270,80,250,270,N
310,290,320,210,110,N
50,60,130,220,220,N
220,220,230,230,240,N
230,210,120,80,210,N
200,160,240,200,190,N
200,200,190,180,180,N
200,250,260,250,230,N
560,200,90,80,30,VT
130,50,280,60,40,VT
200,90,130,90,60,VT
90,90,80,170,80,VT
70,70,80,70,120,VT
100,70,70,70,70,VT
70,70,30,100,70,VT
30,120,40,110,100,VT
60,440,160,60,60,VT
60,90,60,40,60,VT
60,60,90,40,80,VT
40,60,90,40,120,VT
50,90,260,130,110,VT
120,220,190,90,110,VT
210,230,150,80,230,VT
190,140,130,100,110,VT
80,100,70,80,150,VT
120,130,140,260,260,VT
160,120,130,120,120,VT
130,260,170,140,120,VT
130,130,130,130,140,VT
130,130,120,130,130,VT
130,130,130,130,140,VT
120,140,120,140,140,VT
130,130,140,130,140,VT
150,130,140,140,140,VT
140,130,140,140,130,VT
140,140,130,140,140,VT
150,140,150,150,140,VT
150,140,160,160,150,VT
150,150,150,150,150,VT
150,150,150,150,160,VT
180,170,180,160,150,VT
100,40,150,150,160,VT
160,140,180,180,190,VT
210,330,90,110,140,VT
180,170,130,220,130,B
360,130,330,130,240,B
160,180,140,210,120,B
160,120,360,120,130,B
210,130,200,150,160,B
170,200,120,150,40,B
170,170,120,170,220,B
140,120,100,80,110,B
220,110,110,170,120,B
200,120,190,120,110,B
90,120,200,130,150,B
200,120,330,130,270,B
120,240,150,310,130,B
270,120,250,130,100,B
80,140,40,150,130,B
200,210,370,130,240,B
120,160,350,120,170,B
220,210,320,40,110,B
170,180,220,120,220,B
150,170,120,220,140,B
340,120,170,370,150,B
140,240,130,280,130,B
170,270,130,240,150,B
140,170,330,130,300,B
140,280,140,260,130,B
360,130,250,160,130,B
390,130,210,340,140,B
180,380,140,190,340,B
140,210,360,170,160,B
250,130,290,130,240,B
170,170,170,190,200,N
370,340,280,230,210,N
200,170,40,210,340,N
170,140,170,170,210,N
170,200,190,170,220,N
100,90,200,60,90,N
150,210,40,80,90,N
190,180,200,210,130,N
80,170,190,210,170,N
170,220,100,100,190,N
200,190,200,390,170,N
170,180,40,300,160,N
30,180,40,170,200,N
190,200,120,130,120,N
220,40,240,390,140,N
220,310,40,330,250,N
40,240,230,230,390,N
180,120,50,340,170,N
160,210,170,160,270,N
180,270,180,260,220,N
380,360,330,280,290,N
130,50,50,50,230,N
240,380,300,100,170,N
100,260,340,100,180,N
390,380,340,40,300,N
400,270,230,260,400,N
360,270,100,110,210,N
200,210,150,240,250,N
80,310,190,40,220,N
80,90,40,130,60,N
30,110,120,40,180,N
220,220,150,70,200,N
180,40,100,120,210,N
220,230,100,150,290,N
40,250,250,230,230,N
130,80,210,240,370,N
340,330,290,280,400,N
330,350,320,250,230,N
260,380,310,330,300,N
260,250,260,400,360,N
310,360,370,350,240,N
230,220,230,420,330,N
270,230,250,380,390,N
350,280,250,260,170,N
70,150,370,310,260,N
240,320,70,240,100,N
150,90,180,40,210,N
200,210,250,40,330,N
330,220,40,240,220,N
220,240,380,360,350,N
310,250,220,220,230,N
410,350,360,280,240,N
220,210,210,220,230,N
240,260,240,260,240,N
180,40,100,120,90,N
130,150,70,80,140,N
110,110,40,180,220,N
100,130,220,240,240,N
140,90,60,120,110,N
160,230,130,90,210,N
200,200,200,200,210,N
210,220,210,200,200,N
200,200,200,200,200,N
200,190,200,200,210,N
220,220,30,190,220,N
220,210,200,200,200,N
210,190,190,190,190,N
190,190,160,40,140,N
40,120,70,200,210,N
220,110,90,200,210,N
210,200,190,190,190,N
170,220,160,220,160,N
180,40,170,190,190,N
190,210,290,260,250,N
160,240,160,240,170,B
180,40,180,180,40,B
170,230,170,220,170,B
230,160,250,110,50,B
250,160,230,160,240,B
150,240,180,280,190,B
310,160,300,160,240,B
170,240,180,270,190,B
240,190,220,170,200,B
180,200,190,300,160,B
150,170,110,50,230,B
150,240,160,190,190,B
180,30,160,210,160,B
210,160,210,160,190,B
190,170,150,220,150,B
250,150,80,70,70,B
160,230,150,220,140,B
40,190,160,250,150,B
30,200,150,230,150,B
240,160,230,140,220,B
160,220,150,220,160,B
210,170,200,160,220,B
160,220,150,220,150,B
220,150,140,90,140,B
210,160,190,180,200,B
190,280,190,330,160,B
270,160,230,150,200,B
170,180,180,200,190,B
240,180,260,170,220,B
160,210,160,200,170,B
200,180,270,170,290,B
390,160,250,150,250,B
160,260,150,240,160,B
230,180,220,180,220,B
180,320,160,290,160,B
240,160,210,180,190,B
180,260,190,370,170,B
280,170,270,170,320,B
160,360,170,330,170,B
310,170,300,160,240,B
200,240,200,330,170,B
310,160,270,160,280,B
160,240,190,210,190,B
360,200,160,170,300,B
170,270,170,260,180,B
320,180,310,180,290,B
180,320,190,380,180,B
330,180,320,180,300,B
190,300,200,250,200,B
200,190,180,190,210,B
380,350,310,280,260,N
230,220,240,240,190,N
250,180,210,170,230,N
160,220,160,230,160,N
240,170,210,180,200,N
190,210,240,330,270,N
280,270,280,260,260,N
260,270,290,190,160,N
200,260,170,230,180,N
270,210,340,190,300,N
170,240,190,190,220,N
380,350,290,240,210,N
200,150,40,120,80,N
190,210,210,230,210,N
210,200,220,220,170,N
40,190,200,200,210,N
200,200,190,180,200,N
210,210,210,200,200,N
210,200,200,200,200,N
220,220,220,220,220,N
220,230,220,230,260,N
330,290,290,240,270,N
270,280,310,310,310,N
230,230,230,270,300,N
280,310,230,120,120,N
210,40,310,310,150,N
130,240,200,200,220,N
390,360,340,270,240,N
220,210,210,230,370,N
330,270,230,230,380,N
350,330,330,260,260,N
310,340,330,310,340,N
340,290,300,140,50,N
110,210,90,310,330,N
280,260,260,240,240,N
260,270,240,270,310,N
310,320,300,310,280,N
250,300,350,300,270,N
250,260,340,320,290,N
240,240,220,260,260,N
330,270,270,280,280,N
290,290,260,280,330,N
330,320,310,250,240,N
250,260,380,360,330,N
330,260,280,260,230,N
250,370,270,250,280,N
350,330,290,310,310,N
330,350,310,320,300,N
280,360,350,300,280,N
310,290,340,340,320,N
290,340,340,340,340,N
310,320,270,250,360,N
300,270,330,350,330,N
260,290,330,340,320,N
300,290,290,350,300,N
340,330,280,270,140,N
90,220,230,380,360,N
290,320,290,290,310,N
290,260,270,300,350,N
340,300,330,290,320,N
330,320,330,330,350,N
330,340,330,340,290,N
310,280,300,320,290,N
300,300,310,300,280,N
280,290,260,250,320,N
320,250,250,260,320,N
290,270,260,290,350,N
350,230,240,270,350,N
360,330,330,320,350,N
290,320,330,370,320,N
260,280,390,360,300,N
270,230,230,240,240,N
390,360,310,370,350,N
250,220,410,360,360,N
