@RELATION segments

@ATTRIBUTE seg-0 REAL
@ATTRIBUTE seg-1 REAL
@ATTRIBUTE seg-2 REAL
@ATTRIBUTE seg-3 REAL
@ATTRIBUTE seg-4 REAL
@ATTRIBUTE class {AFIB,B-VT-VF-VFL-ASYS,BI,HGEA-N-NOD-PM-SBR-VER,SVTA}

@DATA
150,140,140,140,130,HGEA-N-NOD-PM-SBR-VER
140,130,140,140,130,HGEA-N-NOD-PM-SBR-VER
140,140,130,140,130,HGEA-N-NOD-PM-SBR-VER
140,130,140,140,140,HGEA-N-NOD-PM-SBR-VER
130,140,140,130,140,HGEA-N-NOD-PM-SBR-VER
140,140,140,140,130,HGEA-N-NOD-PM-SBR-VER
140,140,140,130,140,HGEA-N-NOD-PM-SBR-VER
140,140,140,130,140,HGEA-N-NOD-PM-SBR-VER
140,140,140,130,140,HGEA-N-NOD-PM-SBR-VER
140,130,140,140,140,HGEA-N-NOD-PM-SBR-VER
130,140,140,140,140,HGEA-N-NOD-PM-SBR-VER
130,140,140,140,140,HGEA-N-NOD-PM-SBR-VER
130,140,130,140,140,HGEA-N-NOD-PM-SBR-VER
140,140,130,140,140,HGEA-N-NOD-PM-SBR-VER
140,130,140,140,140,HGEA-N-NOD-PM-SBR-VER
140,130,140,130,140,HGEA-N-NOD-PM-SBR-VER
130,140,140,130,140,HGEA-N-NOD-PM-SBR-VER
140,130,140,130,140,HGEA-N-NOD-PM-SBR-VER
140,130,140,130,140,HGEA-N-NOD-PM-SBR-VER
140,130,130,140,140,HGEA-N-NOD-PM-SBR-VER
140,130,130,140,140,HGEA-N-NOD-PM-SBR-VER
130,140,130,140,130,HGEA-N-NOD-PM-SBR-VER
140,140,130,140,130,HGEA-N-NOD-PM-SBR-VER
140,140,130,140,130,HGEA-N-NOD-PM-SBR-VER
140,130,140,140,130,HGEA-N-NOD-PM-SBR-VER
140,130,140,140,130,HGEA-N-NOD-PM-SBR-VER
130,140,140,140,130,HGEA-N-NOD-PM-SBR-VER
140,130,140,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,140,130,140,HGEA-N-NOD-PM-SBR-VER
130,140,130,140,140,HGEA-N-NOD-PM-SBR-VER
140,130,140,130,140,HGEA-N-NOD-PM-SBR-VER
140,130,140,140,140,HGEA-N-NOD-PM-SBR-VER
130,140,130,140,140,HGEA-N-NOD-PM-SBR-VER
140,130,140,140,130,HGEA-N-NOD-PM-SBR-VER
140,140,140,140,140,HGEA-N-NOD-PM-SBR-VER
140,140,140,140,140,HGEA-N-NOD-PM-SBR-VER
130,150,130,140,140,HGEA-N-NOD-PM-SBR-VER
140,140,130,140,140,HGEA-N-NOD-PM-SBR-VER
140,140,140,140,140,HGEA-N-NOD-PM-SBR-VER
140,140,140,140,140,HGEA-N-NOD-PM-SBR-VER
140,140,140,130,140,HGEA-N-NOD-PM-SBR-VER
140,140,140,140,140,HGEA-N-NOD-PM-SBR-VER
130,140,140,140,140,HGEA-N-NOD-PM-SBR-VER
140,140,140,140,140,HGEA-N-NOD-PM-SBR-VER
130,140,140,140,140,HGEA-N-NOD-PM-SBR-VER
130,140,130,140,140,HGEA-N-NOD-PM-SBR-VER
140,130,140,130,140,HGEA-N-NOD-PM-SBR-VER
140,130,140,130,140,HGEA-N-NOD-PM-SBR-VER
130,140,140,130,130,HGEA-N-NOD-PM-SBR-VER
140,140,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,140,130,140,140,HGEA-N-NOD-PM-SBR-VER
130,140,140,130,140,HGEA-N-NOD-PM-SBR-VER
140,130,140,140,140,HGEA-N-NOD-PM-SBR-VER
130,140,130,140,140,HGEA-N-NOD-PM-SBR-VER
130,140,140,140,140,HGEA-N-NOD-PM-SBR-VER
130,140,140,140,140,HGEA-N-NOD-PM-SBR-VER
150,130,140,140,140,HGEA-N-NOD-PM-SBR-VER
140,140,150,140,140,HGEA-N-NOD-PM-SBR-VER
140,140,140,140,140,HGEA-N-NOD-PM-SBR-VER
140,140,140,140,130,HGEA-N-NOD-PM-SBR-VER
140,140,140,150,140,HGEA-N-NOD-PM-SBR-VER
130,140,140,140,140,HGEA-N-NOD-PM-SBR-VER
140,140,140,130,140,HGEA-N-NOD-PM-SBR-VER
140,130,140,140,130,HGEA-N-NOD-PM-SBR-VER
140,140,130,130,140,HGEA-N-NOD-PM-SBR-VER
140,130,130,140,130,HGEA-N-NOD-PM-SBR-VER
140,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,140,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
140,120,140,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,120,140,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,130,140,140,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,140,HGEA-N-NOD-PM-SBR-VER
130,140,140,130,130,HGEA-N-NOD-PM-SBR-VER
140,140,130,140,140,HGEA-N-NOD-PM-SBR-VER
140,130,140,140,140,HGEA-N-NOD-PM-SBR-VER
140,140,130,140,140,HGEA-N-NOD-PM-SBR-VER
130,140,140,140,140,HGEA-N-NOD-PM-SBR-VER
130,140,140,130,140,HGEA-N-NOD-PM-SBR-VER
140,140,140,140,130,HGEA-N-NOD-PM-SBR-VER
140,130,140,140,130,HGEA-N-NOD-PM-SBR-VER
140,130,140,140,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,140,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,140,130,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,140,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,140,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
140,120,140,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,140,130,140,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,120,HGEA-N-NOD-PM-SBR-VER
140,130,140,140,130,HGEA-N-NOD-PM-SBR-VER
140,130,140,130,140,HGEA-N-NOD-PM-SBR-VER
130,140,140,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,130,140,130,HGEA-N-NOD-PM-SBR-VER
130,140,140,80,50,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,130,120,140,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
140,140,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,140,130,140,140,HGEA-N-NOD-PM-SBR-VER
130,130,140,140,130,HGEA-N-NOD-PM-SBR-VER
140,130,140,140,140,HGEA-N-NOD-PM-SBR-VER
130,140,140,140,130,HGEA-N-NOD-PM-SBR-VER
140,140,130,140,140,HGEA-N-NOD-PM-SBR-VER
140,140,130,140,140,HGEA-N-NOD-PM-SBR-VER
140,130,140,140,140,HGEA-N-NOD-PM-SBR-VER
130,140,140,140,130,HGEA-N-NOD-PM-SBR-VER
140,140,140,130,140,HGEA-N-NOD-PM-SBR-VER
140,140,130,140,130,HGEA-N-NOD-PM-SBR-VER
140,140,130,140,130,HGEA-N-NOD-PM-SBR-VER
142,143,146,145,87,HGEA-N-NOD-PM-SBR-VER
197,140,141,144,88,HGEA-N-NOD-PM-SBR-VER
202,141,140,143,86,HGEA-N-NOD-PM-SBR-VER
200,142,145,146,142,HGEA-N-NOD-PM-SBR-VER
140,85,202,145,144,HGEA-N-NOD-PM-SBR-VER
146,86,200,142,148,HGEA-N-NOD-PM-SBR-VER
146,144,87,204,144,HGEA-N-NOD-PM-SBR-VER
142,145,149,86,201,HGEA-N-NOD-PM-SBR-VER
147,145,143,87,203,HGEA-N-NOD-PM-SBR-VER
149,151,143,143,86,HGEA-N-NOD-PM-SBR-VER
203,148,150,143,86,HGEA-N-NOD-PM-SBR-VER
200,144,150,144,143,HGEA-N-NOD-PM-SBR-VER
86,205,144,145,142,HGEA-N-NOD-PM-SBR-VER
87,209,142,87,203,HGEA-N-NOD-PM-SBR-VER
142,146,146,144,141,HGEA-N-NOD-PM-SBR-VER
85,197,142,84,200,HGEA-N-NOD-PM-SBR-VER
146,84,200,141,86,HGEA-N-NOD-PM-SBR-VER
197,145,84,203,144,HGEA-N-NOD-PM-SBR-VER
83,195,138,85,196,HGEA-N-NOD-PM-SBR-VER
143,84,193,139,85,HGEA-N-NOD-PM-SBR-VER
197,139,84,197,141,HGEA-N-NOD-PM-SBR-VER
85,200,138,85,199,HGEA-N-NOD-PM-SBR-VER
141,85,197,141,82,HGEA-N-NOD-PM-SBR-VER
196,141,87,199,139,HGEA-N-NOD-PM-SBR-VER
84,199,143,141,86,HGEA-N-NOD-PM-SBR-VER
199,143,84,200,147,HGEA-N-NOD-PM-SBR-VER
84,201,144,87,203,HGEA-N-NOD-PM-SBR-VER
142,84,201,149,84,HGEA-N-NOD-PM-SBR-VER
203,142,84,209,145,HGEA-N-NOD-PM-SBR-VER
86,207,146,147,146,HGEA-N-NOD-PM-SBR-VER
84,206,149,150,86,HGEA-N-NOD-PM-SBR-VER
207,148,147,85,208,HGEA-N-NOD-PM-SBR-VER
147,149,83,205,146,HGEA-N-NOD-PM-SBR-VER
86,209,147,146,85,HGEA-N-NOD-PM-SBR-VER
208,145,148,143,145,HGEA-N-NOD-PM-SBR-VER
146,144,146,139,83,HGEA-N-NOD-PM-SBR-VER
208,142,146,140,144,HGEA-N-NOD-PM-SBR-VER
143,142,142,144,143,HGEA-N-NOD-PM-SBR-VER
141,146,140,143,143,HGEA-N-NOD-PM-SBR-VER
142,142,143,139,139,HGEA-N-NOD-PM-SBR-VER
145,138,141,144,144,HGEA-N-NOD-PM-SBR-VER
139,138,142,145,144,HGEA-N-NOD-PM-SBR-VER
141,142,143,142,143,HGEA-N-NOD-PM-SBR-VER
141,144,144,144,143,HGEA-N-NOD-PM-SBR-VER
144,140,141,144,87,HGEA-N-NOD-PM-SBR-VER
205,142,143,145,144,HGEA-N-NOD-PM-SBR-VER
83,205,146,145,145,HGEA-N-NOD-PM-SBR-VER
144,144,85,201,143,HGEA-N-NOD-PM-SBR-VER
150,140,142,85,200,HGEA-N-NOD-PM-SBR-VER
147,145,84,205,142,HGEA-N-NOD-PM-SBR-VER
144,145,149,145,145,HGEA-N-NOD-PM-SBR-VER
143,143,77,209,146,HGEA-N-NOD-PM-SBR-VER
149,143,77,209,141,HGEA-N-NOD-PM-SBR-VER
146,141,80,208,142,HGEA-N-NOD-PM-SBR-VER
142,140,80,206,146,HGEA-N-NOD-PM-SBR-VER
146,140,80,204,147,HGEA-N-NOD-PM-SBR-VER
146,142,144,141,143,HGEA-N-NOD-PM-SBR-VER
138,80,206,145,149,HGEA-N-NOD-PM-SBR-VER
146,142,140,80,207,HGEA-N-NOD-PM-SBR-VER
148,82,206,142,83,HGEA-N-NOD-PM-SBR-VER
118,231,144,84,207,HGEA-N-NOD-PM-SBR-VER
141,83,207,142,85,HGEA-N-NOD-PM-SBR-VER
211,151,146,143,149,HGEA-N-NOD-PM-SBR-VER
144,148,145,144,146,HGEA-N-NOD-PM-SBR-VER
143,144,146,145,145,HGEA-N-NOD-PM-SBR-VER
142,142,142,145,140,HGEA-N-NOD-PM-SBR-VER
144,142,145,141,142,HGEA-N-NOD-PM-SBR-VER
143,142,144,146,141,HGEA-N-NOD-PM-SBR-VER
142,138,143,144,140,HGEA-N-NOD-PM-SBR-VER
140,141,145,139,141,HGEA-N-NOD-PM-SBR-VER
142,141,144,144,142,HGEA-N-NOD-PM-SBR-VER
141,144,140,143,148,HGEA-N-NOD-PM-SBR-VER
143,143,140,147,142,HGEA-N-NOD-PM-SBR-VER
145,149,144,143,143,HGEA-N-NOD-PM-SBR-VER
145,142,147,142,146,HGEA-N-NOD-PM-SBR-VER
150,143,146,145,148,HGEA-N-NOD-PM-SBR-VER
147,149,144,145,147,HGEA-N-NOD-PM-SBR-VER
145,151,147,144,149,HGEA-N-NOD-PM-SBR-VER
145,147,146,145,147,HGEA-N-NOD-PM-SBR-VER
148,146,148,144,148,HGEA-N-NOD-PM-SBR-VER
147,147,152,147,145,HGEA-N-NOD-PM-SBR-VER
147,143,149,146,147,HGEA-N-NOD-PM-SBR-VER
146,142,144,146,144,HGEA-N-NOD-PM-SBR-VER
145,143,148,147,142,HGEA-N-NOD-PM-SBR-VER
145,144,148,148,141,HGEA-N-NOD-PM-SBR-VER
144,144,143,147,146,HGEA-N-NOD-PM-SBR-VER
143,145,142,144,145,HGEA-N-NOD-PM-SBR-VER
140,145,146,143,146,HGEA-N-NOD-PM-SBR-VER
141,143,143,141,145,HGEA-N-NOD-PM-SBR-VER
149,145,143,144,144,HGEA-N-NOD-PM-SBR-VER
146,148,144,145,145,HGEA-N-NOD-PM-SBR-VER
147,146,145,147,146,HGEA-N-NOD-PM-SBR-VER
149,149,145,146,151,HGEA-N-NOD-PM-SBR-VER
150,148,150,144,128,HGEA-N-NOD-PM-SBR-VER
168,147,152,148,146,HGEA-N-NOD-PM-SBR-VER
145,147,149,146,148,HGEA-N-NOD-PM-SBR-VER
148,149,149,146,149,HGEA-N-NOD-PM-SBR-VER
146,148,151,148,148,HGEA-N-NOD-PM-SBR-VER
145,148,150,148,146,HGEA-N-NOD-PM-SBR-VER
145,146,148,148,148,HGEA-N-NOD-PM-SBR-VER
146,149,151,144,148,HGEA-N-NOD-PM-SBR-VER
143,147,151,145,147,HGEA-N-NOD-PM-SBR-VER
143,147,149,145,149,HGEA-N-NOD-PM-SBR-VER
148,145,147,147,144,HGEA-N-NOD-PM-SBR-VER
150,149,145,149,150,HGEA-N-NOD-PM-SBR-VER
146,147,150,149,149,HGEA-N-NOD-PM-SBR-VER
149,150,143,147,153,HGEA-N-NOD-PM-SBR-VER
148,146,147,150,147,HGEA-N-NOD-PM-SBR-VER
147,147,152,150,146,HGEA-N-NOD-PM-SBR-VER
149,148,149,150,152,HGEA-N-NOD-PM-SBR-VER
152,146,148,151,151,HGEA-N-NOD-PM-SBR-VER
150,149,153,150,150,HGEA-N-NOD-PM-SBR-VER
153,157,154,151,154,HGEA-N-NOD-PM-SBR-VER
152,151,156,156,157,HGEA-N-NOD-PM-SBR-VER
152,148,153,151,157,HGEA-N-NOD-PM-SBR-VER
159,160,156,155,155,HGEA-N-NOD-PM-SBR-VER
160,152,156,156,155,HGEA-N-NOD-PM-SBR-VER
153,152,150,151,151,HGEA-N-NOD-PM-SBR-VER
151,148,147,149,144,HGEA-N-NOD-PM-SBR-VER
148,146,148,145,147,HGEA-N-NOD-PM-SBR-VER
148,147,151,148,144,HGEA-N-NOD-PM-SBR-VER
144,148,146,145,148,HGEA-N-NOD-PM-SBR-VER
147,148,145,146,144,HGEA-N-NOD-PM-SBR-VER
149,149,148,149,142,HGEA-N-NOD-PM-SBR-VER
147,149,148,152,149,HGEA-N-NOD-PM-SBR-VER
148,148,151,147,154,HGEA-N-NOD-PM-SBR-VER
150,151,152,147,153,HGEA-N-NOD-PM-SBR-VER
152,151,156,153,151,HGEA-N-NOD-PM-SBR-VER
152,151,155,152,156,HGEA-N-NOD-PM-SBR-VER
152,153,154,151,152,HGEA-N-NOD-PM-SBR-VER
151,150,154,152,146,HGEA-N-NOD-PM-SBR-VER
150,152,150,152,149,HGEA-N-NOD-PM-SBR-VER
148,149,149,149,152,HGEA-N-NOD-PM-SBR-VER
147,147,151,147,147,HGEA-N-NOD-PM-SBR-VER
151,151,145,150,146,HGEA-N-NOD-PM-SBR-VER
149,150,140,150,160,HGEA-N-NOD-PM-SBR-VER
150,140,150,150,150,HGEA-N-NOD-PM-SBR-VER
160,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,160,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,140,150,150,150,HGEA-N-NOD-PM-SBR-VER
140,150,150,140,150,HGEA-N-NOD-PM-SBR-VER
150,150,140,150,150,HGEA-N-NOD-PM-SBR-VER
150,140,80,220,140,HGEA-N-NOD-PM-SBR-VER
150,140,150,140,150,HGEA-N-NOD-PM-SBR-VER
80,220,150,140,150,HGEA-N-NOD-PM-SBR-VER
150,80,220,140,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,80,210,HGEA-N-NOD-PM-SBR-VER
150,150,150,80,220,HGEA-N-NOD-PM-SBR-VER
150,140,150,80,230,HGEA-N-NOD-PM-SBR-VER
150,160,80,220,150,HGEA-N-NOD-PM-SBR-VER
150,150,80,230,150,HGEA-N-NOD-PM-SBR-VER
150,80,220,150,80,HGEA-N-NOD-PM-SBR-VER
230,140,150,80,220,HGEA-N-NOD-PM-SBR-VER
150,150,80,230,150,HGEA-N-NOD-PM-SBR-VER
80,220,150,80,230,HGEA-N-NOD-PM-SBR-VER
150,80,220,150,80,HGEA-N-NOD-PM-SBR-VER
220,150,150,160,90,HGEA-N-NOD-PM-SBR-VER
210,150,150,90,210,HGEA-N-NOD-PM-SBR-VER
150,150,80,70,170,HGEA-N-NOD-PM-SBR-VER
140,140,150,150,150,HGEA-N-NOD-PM-SBR-VER
140,150,150,140,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,140,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,140,HGEA-N-NOD-PM-SBR-VER
160,150,140,160,140,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,160,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
160,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
140,150,150,140,150,HGEA-N-NOD-PM-SBR-VER
150,140,150,150,140,HGEA-N-NOD-PM-SBR-VER
150,150,150,140,150,HGEA-N-NOD-PM-SBR-VER
150,150,140,150,150,HGEA-N-NOD-PM-SBR-VER
140,150,150,140,150,HGEA-N-NOD-PM-SBR-VER
140,150,140,150,150,HGEA-N-NOD-PM-SBR-VER
150,140,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,140,150,150,HGEA-N-NOD-PM-SBR-VER
150,140,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,140,150,160,HGEA-N-NOD-PM-SBR-VER
150,140,150,150,160,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,160,HGEA-N-NOD-PM-SBR-VER
140,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,140,160,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
160,150,150,160,150,HGEA-N-NOD-PM-SBR-VER
150,160,150,160,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,160,150,HGEA-N-NOD-PM-SBR-VER
160,150,150,150,160,HGEA-N-NOD-PM-SBR-VER
150,150,160,150,150,HGEA-N-NOD-PM-SBR-VER
150,160,140,160,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,160,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
160,140,160,150,150,HGEA-N-NOD-PM-SBR-VER
150,160,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,160,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,160,150,150,HGEA-N-NOD-PM-SBR-VER
150,160,150,150,160,HGEA-N-NOD-PM-SBR-VER
150,150,150,140,160,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
160,150,160,140,160,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,160,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,160,HGEA-N-NOD-PM-SBR-VER
150,150,150,160,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,160,HGEA-N-NOD-PM-SBR-VER
140,160,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,160,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,160,150,HGEA-N-NOD-PM-SBR-VER
150,160,150,150,150,HGEA-N-NOD-PM-SBR-VER
160,150,150,150,160,HGEA-N-NOD-PM-SBR-VER
150,150,160,150,150,HGEA-N-NOD-PM-SBR-VER
160,150,150,160,150,HGEA-N-NOD-PM-SBR-VER
150,160,150,150,150,HGEA-N-NOD-PM-SBR-VER
160,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
160,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
160,150,150,150,160,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,160,150,150,HGEA-N-NOD-PM-SBR-VER
150,160,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,160,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
160,140,160,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,160,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,160,HGEA-N-NOD-PM-SBR-VER
150,160,150,150,150,HGEA-N-NOD-PM-SBR-VER
160,150,160,150,150,HGEA-N-NOD-PM-SBR-VER
160,150,160,160,160,HGEA-N-NOD-PM-SBR-VER
150,150,150,160,160,HGEA-N-NOD-PM-SBR-VER
160,150,150,160,150,HGEA-N-NOD-PM-SBR-VER
160,160,150,160,150,HGEA-N-NOD-PM-SBR-VER
160,160,150,160,160,HGEA-N-NOD-PM-SBR-VER
150,160,150,160,160,HGEA-N-NOD-PM-SBR-VER
150,150,160,150,150,HGEA-N-NOD-PM-SBR-VER
160,150,150,150,160,HGEA-N-NOD-PM-SBR-VER
150,160,150,160,150,HGEA-N-NOD-PM-SBR-VER
160,150,150,160,150,HGEA-N-NOD-PM-SBR-VER
150,150,160,150,150,HGEA-N-NOD-PM-SBR-VER
160,160,150,150,160,HGEA-N-NOD-PM-SBR-VER
150,160,150,160,150,HGEA-N-NOD-PM-SBR-VER
150,160,150,150,160,HGEA-N-NOD-PM-SBR-VER
160,150,150,160,150,HGEA-N-NOD-PM-SBR-VER
160,150,160,150,150,HGEA-N-NOD-PM-SBR-VER
160,150,160,150,150,HGEA-N-NOD-PM-SBR-VER
160,150,150,160,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,160,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,160,140,150,150,HGEA-N-NOD-PM-SBR-VER
150,160,150,140,150,HGEA-N-NOD-PM-SBR-VER
160,140,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,160,140,160,150,HGEA-N-NOD-PM-SBR-VER
150,140,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,160,140,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,160,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,160,150,150,HGEA-N-NOD-PM-SBR-VER
150,160,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,160,150,150,160,HGEA-N-NOD-PM-SBR-VER
140,160,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,160,150,HGEA-N-NOD-PM-SBR-VER
150,160,140,150,160,HGEA-N-NOD-PM-SBR-VER
140,150,160,150,150,HGEA-N-NOD-PM-SBR-VER
160,150,150,150,160,HGEA-N-NOD-PM-SBR-VER
140,150,160,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,460,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,160,150,150,HGEA-N-NOD-PM-SBR-VER
160,150,150,140,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,140,150,HGEA-N-NOD-PM-SBR-VER
140,150,150,140,150,HGEA-N-NOD-PM-SBR-VER
150,140,150,150,150,HGEA-N-NOD-PM-SBR-VER
90,200,150,90,50,HGEA-N-NOD-PM-SBR-VER
140,140,150,140,150,HGEA-N-NOD-PM-SBR-VER
140,140,140,140,150,HGEA-N-NOD-PM-SBR-VER
90,40,160,140,140,HGEA-N-NOD-PM-SBR-VER
150,130,290,140,140,HGEA-N-NOD-PM-SBR-VER
140,150,130,140,140,HGEA-N-NOD-PM-SBR-VER
140,140,150,140,130,HGEA-N-NOD-PM-SBR-VER
140,140,140,140,140,HGEA-N-NOD-PM-SBR-VER
150,140,140,140,140,HGEA-N-NOD-PM-SBR-VER
90,190,140,140,140,HGEA-N-NOD-PM-SBR-VER
140,150,90,190,140,HGEA-N-NOD-PM-SBR-VER
140,140,150,140,140,HGEA-N-NOD-PM-SBR-VER
140,150,140,150,140,HGEA-N-NOD-PM-SBR-VER
140,150,140,150,140,HGEA-N-NOD-PM-SBR-VER
140,150,140,140,150,HGEA-N-NOD-PM-SBR-VER
150,140,150,140,140,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,140,HGEA-N-NOD-PM-SBR-VER
150,140,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,140,150,140,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,140,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,140,160,HGEA-N-NOD-PM-SBR-VER
140,150,150,140,150,HGEA-N-NOD-PM-SBR-VER
150,150,140,150,140,HGEA-N-NOD-PM-SBR-VER
150,150,150,140,150,HGEA-N-NOD-PM-SBR-VER
150,150,160,140,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,150,HGEA-N-NOD-PM-SBR-VER
160,140,150,150,150,HGEA-N-NOD-PM-SBR-VER
150,150,150,160,140,HGEA-N-NOD-PM-SBR-VER
150,150,150,150,160,HGEA-N-NOD-PM-SBR-VER
140,150,150,160,140,HGEA-N-NOD-PM-SBR-VER
150,150,160,140,150,HGEA-N-NOD-PM-SBR-VER
140,150,150,150,100,HGEA-N-NOD-PM-SBR-VER
140,50,140,50,110,HGEA-N-NOD-PM-SBR-VER
60,70,150,150,140,HGEA-N-NOD-PM-SBR-VER
150,140,150,140,150,HGEA-N-NOD-PM-SBR-VER
140,150,130,140,150,HGEA-N-NOD-PM-SBR-VER
140,150,140,140,140,HGEA-N-NOD-PM-SBR-VER
150,140,140,150,140,HGEA-N-NOD-PM-SBR-VER
140,140,140,150,140,HGEA-N-NOD-PM-SBR-VER
140,140,140,150,140,HGEA-N-NOD-PM-SBR-VER
140,140,140,150,130,HGEA-N-NOD-PM-SBR-VER
190,90,140,110,180,HGEA-N-NOD-PM-SBR-VER
160,120,140,150,130,HGEA-N-NOD-PM-SBR-VER
